0.000000000000000000e+00,1.419097664272196135e-01
1.001001001001000992e-02,1.456058130366028602e-01
2.002002002002001985e-02,1.566939528647526836e-01
3.003003003003002977e-02,1.751741859116690003e-01
4.004004004004003969e-02,2.010465121773518937e-01
5.005005005005004615e-02,2.343109316618012805e-01
6.006006006006005954e-02,2.749674443650171884e-01
7.007007007007007293e-02,3.230160502869997563e-01
8.008008008008007939e-02,3.784567494277487065e-01
9.009009009009008584e-02,4.412895417872642057e-01
1.001001001001000923e-01,5.115144273655463092e-01
1.101101101101101126e-01,5.891314061625950727e-01
1.201201201201201191e-01,6.741404781784101630e-01
1.301301301301301394e-01,7.665416434129919132e-01
1.401401401401401459e-01,8.663349018663402124e-01
1.501501501501501523e-01,9.735202535384548383e-01
1.601601601601601588e-01,1.088097698429336235e+00
1.701701701701701652e-01,1.210067236538983959e+00
1.801801801801801717e-01,1.339428867867398010e+00
1.901901901901901781e-01,1.476182592414579497e+00
2.002002002002001846e-01,1.620328410180526868e+00
2.102102102102102188e-01,1.771866321165240787e+00
2.202202202202202252e-01,1.930796325368721256e+00
2.302302302302302317e-01,2.097118422790968495e+00
2.402402402402402382e-01,2.270832613431981617e+00
2.502502502502502724e-01,2.451938897291761954e+00
2.602602602602602788e-01,2.640437274370308618e+00
2.702702702702702853e-01,2.836327744667621165e+00
2.802802802802802917e-01,3.039610308183702259e+00
2.902902902902902982e-01,3.250284964918548791e+00
3.003003003003003046e-01,3.468351714872160763e+00
3.103103103103103111e-01,3.693810558044540837e+00
3.203203203203203175e-01,3.926661494435685906e+00
3.303303303303303240e-01,4.166904524045598635e+00
3.403403403403403304e-01,4.414539646874277246e+00
3.503503503503503369e-01,4.669566862921723072e+00
3.603603603603603434e-01,4.931986172187933448e+00
3.703703703703703498e-01,5.201797574672913704e+00
3.803803803803803563e-01,5.479001070376659399e+00
3.903903903903903627e-01,5.763596659299170533e+00
4.004004004004003692e-01,6.055584341440447993e+00
4.104104104104104311e-01,6.354964116800492668e+00
4.204204204204204376e-01,6.661735985379304559e+00
4.304304304304304440e-01,6.975899947176881000e+00
4.404404404404404505e-01,7.297456002193226432e+00
4.504504504504504570e-01,7.626404150428337303e+00
4.604604604604604634e-01,7.962744391882216277e+00
4.704704704704704699e-01,8.306476726554858914e+00
4.804804804804804763e-01,8.657601154446268765e+00
4.904904904904904828e-01,9.016117675556445832e+00
5.005005005005005447e-01,9.382026289885388337e+00
5.105105105105105512e-01,9.755326997433099834e+00
5.205205205205205576e-01,1.013601979819957677e+01
5.305305305305305641e-01,1.052410469218481737e+01
5.405405405405405705e-01,1.091958167938882696e+01
5.505505505505505770e-01,1.132245075981160376e+01
5.605605605605605835e-01,1.173271193345314956e+01
5.705705705705705899e-01,1.215036520031345901e+01
5.805805805805805964e-01,1.257541056039253569e+01
5.905905905905906028e-01,1.300784801369037780e+01
6.006006006006006093e-01,1.344752971834261146e+01
6.106106106106106157e-01,1.388957689282484864e+01
6.206206206206206222e-01,1.433162406730708760e+01
6.306306306306306286e-01,1.477367124178932478e+01
6.406406406406406351e-01,1.521571841627156552e+01
6.506506506506506415e-01,1.565776559075380447e+01
6.606606606606606480e-01,1.609981276523604166e+01
6.706706706706706544e-01,1.654185993971828239e+01
