0.000000000000000000e+00,0.000000000000000000e+00
1.001001001001000992e-02,2.909488559534345511e-03
2.002002002002001985e-02,1.163795423813738204e-02
3.003003003003002977e-02,2.618539703580910830e-02
4.004004004004003969e-02,4.655181695254952817e-02
5.005005005005004615e-02,7.273721398835863994e-02
6.006006006006005954e-02,1.047415881432364332e-01
7.007007007007007293e-02,1.425649394171829287e-01
8.008008008008007939e-02,1.862072678101981127e-01
9.009009009009008584e-02,2.356685733222819434e-01
1.001001001001000923e-01,2.909488559534345598e-01
1.101101101101101126e-01,3.520481157036558506e-01
1.201201201201201191e-01,4.189663525729457327e-01
1.301301301301301394e-01,4.917035665613043727e-01
1.401401401401401459e-01,5.702597576687317149e-01
1.501501501501501523e-01,6.546349258952277594e-01
1.601601601601601588e-01,7.448290712407924508e-01
1.701701701701701652e-01,8.408421937054256778e-01
1.801801801801801717e-01,9.426742932891277738e-01
1.901901901901901781e-01,1.050325369991898850e+00
2.002002002002001846e-01,1.163795423813738239e+00
2.102102102102102188e-01,1.283084454754646497e+00
2.202202202202202252e-01,1.408192462814623402e+00
2.302302302302302317e-01,1.539119447993668954e+00
2.402402402402402382e-01,1.675865410291782931e+00
2.502502502502502724e-01,1.818430349708965776e+00
2.602602602602602788e-01,1.966814266245217491e+00
2.702702702702702853e-01,2.121017159900537408e+00
2.802802802802802917e-01,2.281039030674926860e+00
2.902902902902902982e-01,2.446879878568385180e+00
3.003003003003003046e-01,2.618539703580911038e+00
3.103103103103103111e-01,2.796018505712506652e+00
3.203203203203203175e-01,2.979316284963169803e+00
3.303303303303303240e-01,3.168433041332902267e+00
3.403403403403403304e-01,3.363368774821702711e+00
3.503503503503503369e-01,3.564123485429572913e+00
3.603603603603603434e-01,3.770697173156511095e+00
3.703703703703703498e-01,3.983089838002519478e+00
3.803803803803803563e-01,4.201301479967595398e+00
3.903903903903903627e-01,4.425332099051740187e+00
4.004004004004003692e-01,4.655181695254952956e+00
4.104104104104104311e-01,4.890850268577234594e+00
4.204204204204204376e-01,5.132337819018585989e+00
4.304304304304304440e-01,5.379644346579003589e+00
4.404404404404404505e-01,5.632769851258493610e+00
4.504504504504504570e-01,5.891714333057049835e+00
4.604604604604604634e-01,6.156477791974675817e+00
4.704704704704704699e-01,6.427060228011368892e+00
4.804804804804804763e-01,6.703461641167131724e+00
4.904904904904904828e-01,6.985682031441963424e+00
5.005005005005005447e-01,7.273721398835863106e+00
5.105105105105105512e-01,7.567579743348832544e+00
5.205205205205205576e-01,7.867257064980869963e+00
5.305305305305305641e-01,8.172753363731974474e+00
5.405405405405405705e-01,8.484068639602149631e+00
5.505505505505505770e-01,8.801202892591394544e+00
5.605605605605605835e-01,9.124156122699707439e+00
5.705705705705705899e-01,9.452928329927090090e+00
5.805805805805805964e-01,9.787519514273540722e+00
5.905905905905906028e-01,1.012792967573905756e+01
6.006006006006006093e-01,1.047404243478126240e+01
6.106106106106106157e-01,1.082201726650156992e+01
6.206206206206206222e-01,1.116999209822187744e+01
6.306306306306306286e-01,1.151796692994218496e+01
6.406406406406406351e-01,1.186594176166249248e+01
6.506506506506506415e-01,1.221391659338280000e+01
6.606606606606606480e-01,1.256189142510310752e+01
6.706706706706706544e-01,1.290986625682341504e+01
6.806806806806806609e-01,1.325784108854372256e+01
6.906906906906906674e-01,1.360581592026403008e+01
7.007007007007006738e-01,1.395379075198433760e+01
7.107107107107106803e-01,1.430176558370464512e+01
7.207207207207206867e-01,1.464974041542495087e+01
7.307307307307306932e-01,1.499771524714526194e+01
7.407407407407406996e-01,1.534569007886557124e+01
7.507507507507507061e-01,1.569366491058587876e+01
7.607607607607607125e-01,1.604163974230618805e+01
7.707707707707707190e-01,1.638961457402649557e+01
7.807807807807807254e-01,1.673758940574679954e+01
7.907907907907907319e-01,1.708556423746710706e+01
8.008008008008007383e-01,1.743353906918741458e+01
8.108108108108108558e-01,1.778151390090772566e+01
8.208208208208208623e-01,1.812948873262803318e+01
8.308308308308308687e-01,1.847746356434833714e+01
8.408408408408408752e-01,1.882543839606864466e+01
8.508508508508508816e-01,1.917341322778895218e+01
8.608608608608608881e-01,1.952138805950926326e+01
8.708708708708708945e-01,1.986936289122956723e+01
8.808808808808809010e-01,2.021733772294987830e+01
8.908908908908909074e-01,2.056531255467018582e+01
9.009009009009009139e-01,2.091328738639049334e+01
9.109109109109109204e-01,2.126126221811080441e+01
9.209209209209209268e-01,2.160923704983111193e+01
9.309309309309309333e-01,2.195721188155141590e+01
9.409409409409409397e-01,2.230518671327172342e+01
9.509509509509509462e-01,2.265316154499203094e+01
9.609609609609609526e-01,2.300113637671234201e+01
9.709709709709709591e-01,2.334911120843264953e+01
9.809809809809809655e-01,2.369708604015295350e+01
9.909909909909909720e-01,2.404506087187326102e+01
1.001001001001001089e+00,2.439303570359356854e+01
1.011011011011011096e+00,2.474101053531387961e+01
1.021021021021021102e+00,2.508898536703418714e+01
1.031031031031031109e+00,2.543696019875449110e+01
1.041041041041041115e+00,2.578493503047479862e+01
1.051051051051051122e+00,2.613290986219510614e+01
1.061061061061061128e+00,2.648088469391541722e+01
1.071071071071071135e+00,2.682885952563572474e+01
1.081081081081081141e+00,2.717683435735602870e+01
1.091091091091091148e+00,2.752480918907633622e+01
1.101101101101101154e+00,2.787278402079664374e+01
1.111111111111111160e+00,2.822075885251695482e+01
1.121121121121121167e+00,2.856873368423726944e+01
1.131131131131131173e+00,2.891670851595757696e+01
1.141141141141141180e+00,2.926468334767788093e+01
1.151151151151151186e+00,2.961265817939819200e+01
1.161161161161161193e+00,2.996063301111849597e+01
1.171171171171171199e+00,3.030860784283880349e+01
1.181181181181181206e+00,3.065658267455911457e+01
1.191191191191191212e+00,3.100455750627941853e+01
1.201201201201201219e+00,3.135253233799972961e+01
1.211211211211211225e+00,3.170050716972003357e+01
1.221221221221221231e+00,3.204848200144034109e+01
1.231231231231231238e+00,3.239645683316064861e+01
1.241241241241241244e+00,3.274443166488095613e+01
1.251251251251251251e+00,3.309240649660127076e+01
1.261261261261261257e+00,3.344038132832157117e+01
1.271271271271271264e+00,3.378835616004187870e+01
1.281281281281281270e+00,3.413633099176218622e+01
1.291291291291291277e+00,3.448430582348249374e+01
1.301301301301301283e+00,3.483228065520280836e+01
1.311311311311311290e+00,3.518025548692310878e+01
1.321321321321321296e+00,3.552823031864341630e+01
1.331331331331331302e+00,3.587620515036372382e+01
1.341341341341341309e+00,3.622417998208403134e+01
1.351351351351351315e+00,3.657215481380434596e+01
1.361361361361361322e+00,3.692012964552464638e+01
1.371371371371371328e+00,3.726810447724495390e+01
1.381381381381381335e+00,3.761607930896526142e+01
1.391391391391391341e+00,3.796405414068556894e+01
1.401401401401401348e+00,3.831202897240588356e+01
1.411411411411411354e+00,3.866000380412618398e+01
1.421421421421421361e+00,3.900797863584649150e+01
1.431431431431431367e+00,3.935595346756679902e+01
1.441441441441441373e+00,3.970392829928710654e+01
1.451451451451451380e+00,4.005190313100742117e+01
1.461461461461461386e+00,4.039987796272772869e+01
1.471471471471471393e+00,4.074785279444803621e+01
1.481481481481481399e+00,4.109582762616834373e+01
1.491491491491491406e+00,4.144380245788865125e+01
1.501501501501501412e+00,4.179177728960895877e+01
1.511511511511511419e+00,4.213975212132926629e+01
1.521521521521521425e+00,4.248772695304957381e+01
1.531531531531531432e+00,4.283570178476988133e+01
1.541541541541541438e+00,4.318367661649018885e+01
1.551551551551551444e+00,4.353165144821049637e+01
1.561561561561561451e+00,4.387962627993080389e+01
1.571571571571571457e+00,4.422760111165111141e+01
1.581581581581581464e+00,4.457557594337141893e+01
1.591591591591591470e+00,4.492355077509172645e+01
1.601601601601601477e+00,4.527152560681203397e+01
1.611611611611611705e+00,4.561950043853234149e+01
1.621621621621621712e+00,4.596747527025264901e+01
1.631631631631631718e+00,4.631545010197295653e+01
1.641641641641641725e+00,4.666342493369326405e+01
1.651651651651651731e+00,4.701139976541357157e+01
1.661661661661661737e+00,4.735937459713387909e+01
1.671671671671671744e+00,4.770734942885418661e+01
1.681681681681681750e+00,4.805532426057449413e+01
1.691691691691691757e+00,4.840329909229480165e+01
1.701701701701701763e+00,4.875127392401510917e+01
1.711711711711711770e+00,4.909924875573541669e+01
1.721721721721721776e+00,4.944722358745572421e+01
1.731731731731731783e+00,4.979519841917603173e+01
1.741741741741741789e+00,5.014317325089633925e+01
1.751751751751751796e+00,5.049114808261664678e+01
1.761761761761761802e+00,5.083912291433696140e+01
1.771771771771771808e+00,5.118709774605727603e+01
1.781781781781781815e+00,5.153507257777757644e+01
1.791791791791791821e+00,5.188304740949788396e+01
1.801801801801801828e+00,5.223102224121819148e+01
1.811811811811811834e+00,5.257899707293849900e+01
1.821821821821821841e+00,5.292697190465881363e+01
1.831831831831831847e+00,5.327494673637911404e+01
1.841841841841841854e+00,5.362292156809942156e+01
1.851851851851851860e+00,5.397089639981972908e+01
1.861861861861861867e+00,5.431887123154003660e+01
1.871871871871871873e+00,5.466684606326034412e+01
1.881881881881881879e+00,5.501482089498065164e+01
1.891891891891891886e+00,5.536279572670095916e+01
1.901901901901901892e+00,5.571077055842126668e+01
1.911911911911911899e+00,5.605874539014157421e+01
1.921921921921921905e+00,5.640672022186188173e+01
1.931931931931931912e+00,5.675469505358218925e+01
1.941941941941941918e+00,5.710266988530249677e+01
1.951951951951951925e+00,5.745064471702279718e+01
1.961961961961961931e+00,5.779861954874311181e+01
1.971971971971971938e+00,5.814659438046342643e+01
1.981981981981981944e+00,5.849456921218371974e+01
